time,temperature,humidity,vbat_mV
00:03:39,26.73,63.12,4040
00:11:09,26.62,64.19,4041
00:18:39,26.58,64.51,4039
00:26:09,26.43,62.16,4041
00:33:40,26.37,63.83,4041
00:41:10,26.29,64.22,4040
00:48:41,26.29,64.35,4041
00:56:12,26.21,62.93,4042
01:03:43,26.11,63.23,4040
01:11:13,26.08,63.62,4040
01:18:43,26.09,63.73,4040
01:26:14,26.08,63.75,4041
01:33:44,25.96,62.22,4041
01:41:15,25.91,63.25,4042
01:48:45,25.90,63.17,4040
01:56:15,25.89,63.36,4041
02:03:45,25.80,60.95,4035
02:11:15,25.78,62.44,4040
02:18:45,25.78,63.14,4041
02:26:15,25.80,63.51,4042
02:33:46,25.75,60.73,4040
02:41:16,25.71,62.44,4041
02:48:46,25.70,63.08,4041
02:56:17,25.71,63.49,4041
03:03:48,25.74,63.55,4040
03:11:18,25.62,62.48,4041
03:18:48,25.66,63.27,4042
03:26:18,25.64,63.81,4040
03:33:48,25.66,64.15,4040
03:41:18,25.58,62.39,4041
03:48:48,25.54,63.01,4041
03:56:18,25.56,63.51,4040
04:03:48,25.56,63.89,4040
04:11:18,25.74,65.05,4042
04:18:49,25.92,65.86,4041
04:26:20,26.12,66.67,4040
04:33:51,26.29,67.54,4041
04:41:21,26.45,68.26,4039
04:48:52,26.58,68.87,4040
04:56:23,26.73,69.34,4041
05:03:53,26.84,69.78,4041
05:11:24,26.94,70.18,4041
05:18:54,27.02,70.46,4040
05:26:25,27.11,70.78,4040
05:33:56,27.18,71.00,4040
05:41:26,27.24,71.23,4041
05:48:56,27.27,71.41,4041
05:56:27,27.33,71.63,4042
06:03:57,27.38,71.79,4041
06:11:28,27.42,71.81,4041
06:18:59,27.46,71.92,4040
06:26:30,27.48,72.14,4040
06:34:00,27.50,72.42,4041
06:41:30,27.56,72.79,4040
06:49:00,27.57,73.00,4041
